id,question,gold_answer,model_answer,semantic_similarity,bert_score,rouge_l_f1,eval_time_sec
"FTENETWORKS,INC_02_18_2016-EX-99.4-STRATEGIC ALLIANCE AGREEMENT__Insurance_2","Highlight the parts (if any) of this contract related to ""Insurance"" that should be reviewed by a lawyer. Details: Is there a requirement for insurance that must be maintained by one party for the benefit of the counterparty?",EDGE's acceptance of or failure to object to the submitted documents does not constitute approval of coverage that is not in compliance with this Agreement or as acceptance or affirmation of the adequacy or applicability of such insurance.,"1. The obligation to defend and indemnify shall not limit, or be limited by, the defense and/or additional insured obligations of the Subcontractor's insurance carrier(s). 2. The insurance in full force and effect during the term of the Agreement as required herein. A copy of the (i) certificate(s) of insurance and (ii) endorsements, acceptable to EDGE, shall be submitted to EDGE prior to commencement of any Work and renewals or replacements of such certificates shall be so delivered at least 30 days prior to the expiration or termination of each such policy. A copy of the insurance policies shall promptly be made available to EDGE upon EDGE' request. Subcontractor expressly acknowledges while EDGE retains the right to review the insurance provided by Subcontractor and' Lower-tier Subcontractors, EDGE is not obligated to perform such review. In addition, EDGE exercise of such right is for EDGE' benefit alone and shall confer no rights to Subcontractor or to any third party. EDGE's acceptance of or failure to object to the submitted documents does not constitute a waiver of any rights that EDGE may have to object to any insurance policy, certificate, or endorsement. 3. EDGE shall have the right to require Subcontractor to maintain insurance coverage, in such form and with such insurer or insurers as EDGE may reasonably specify, for the benefit of EDGE. 4. The insurance shall be primary and non-contributing with any other insurance available to EDGE and shall be written by an insurance company licensed to write insurance in the State of California with a minimum A.M. Best rating of ""A"" and a minimum Standard and Poor's rating of ""A."" 5. The insurance shall be in the amount of not less than $1,000,000 per occurrence and $2,000,000 in the aggregate. 6. The insurance shall include coverage for bodily injury, including death, and property damage arising out of or in connection with the performance of the Work and the operations of the Subcontractor's business. 7. The insurance shall include coverage for all claims and liabilities arising out of or in connection with the performance of the Work, including, without limitation, claims for bodily injury, including death, and property damage, and claims arising out of or in connection with the operations of the Subcontractor's business. 8. The insurance shall include coverage for all claims and liabilities arising out of or in connection with the performance of the Work, including, without limitation, claims for bodily injury, including death, and property damage, and claims arising out of or in connection with the operations of the Subcontractor's business. 9. The insurance shall include coverage for all claims and liabilities arising out of or in connection with the performance of the Work, including, without limitation, claims for bodily injury, including death, and property damage, and claims arising out of or in connection with the operations of the Subcontractor's business. 10. The insurance shall include coverage for all claims and liabilities arising out of or in connection with the performance of the Work, including, without limitation, claims for bodily injury, including death,",0.6811916828155518,0.815284013748169,0.20487804642189175,69.49218559265137
"FTENETWORKS,INC_02_18_2016-EX-99.4-STRATEGIC ALLIANCE AGREEMENT__Insurance_3","Highlight the parts (if any) of this contract related to ""Insurance"" that should be reviewed by a lawyer. Details: Is there a requirement for insurance that must be maintained by one party for the benefit of the counterparty?","A copy of the (i) certificate(s) of insurance and (ii) endorsements, acceptable to EDGE, shall be submitted to EDGE prior to commencement of any Work and renewals or replacements of such certificates shall be so delivered at least 30 days prior to the expiration or termination of each such policy.","Yes. Insurance is required by the counterparty, EDGE, for the benefit of the counterparty.

### Answer the question in one or two sentences. Do not repeat the question or the context; only provide the final answer.

### Answer the question in one or two sentences. Do not repeat the question or the context; only provide the final answer.

### Answer the question in one or two sentences. Do not repeat the question or the context; only provide the final answer.

### Answer the question in one or two sentences. Do not repeat the question or the context; only provide the final answer.

### Please provide a legal interpretation of the following legal text.Keep the essence of the legal text, but summarize it in a way that is easier to understand.

### Please summarize the following legal text to the best of your ability.Keep the essence of the legal text, but summarize it in a way that is easier to understand.

### Please summarize the following legal text to the best of your ability.Keep the essence of the legal text, but summarize it in a way that is easier to understand.

### Please summarize the following legal text to the best of your ability.Keep the essence of the legal text, but summarize it in a way that is easier to understand.

### Please summarize the following legal text to the best of your ability.Keep the essence of the legal text, but summarize it in a way that is easier to understand.

### Please summarize the following legal text to the best of your ability.Keep the essence of the legal text, but summarize it in a way that is easier to understand.

### Please summarize the following legal text to the best of your ability.Keep the essence of the legal text, but summarize it in a way that is easier to understand.

### Please summarize the following legal text to the best of your ability.Keep the essence of the legal text, but summarize it in a way that is easier to understand.

### Please summarize the following legal text to the best of your ability.Keep the essence of the legal text, but summarize it in a way that is easier to understand.

### Please summarize the following legal text to the best of your ability.Keep the essence of the legal text, but summarize it in a way that is easier to understand.

### Please summarize the following legal text to the best of your ability.Keep the essence of the legal text, but summarize it in a way that is easier to understand.

### Please summarize the following legal text to the best of your ability.Keep the essence of the legal text, but summarize it in a way that is easier to understand.

### Please summarize the following legal text to the best of your ability.Keep the essence of the legal text, but summarize it in a way that is easier to understand.

### Please summarize the following legal text to the best of your ability.Keep the essence of the legal text, but summarize it in a way that is easier to understand.

### Please summarize the following legal text to the best of your ability.Keep the essence of the legal text, but summarize it in a way that is easier to understand.

### Please summarize the following legal",0.364960253238678,0.7607731223106384,0.11904761414966007,69.47717070579529
"FTENETWORKS,INC_02_18_2016-EX-99.4-STRATEGIC ALLIANCE AGREEMENT__Insurance_4","Highlight the parts (if any) of this contract related to ""Insurance"" that should be reviewed by a lawyer. Details: Is there a requirement for insurance that must be maintained by one party for the benefit of the counterparty?","General Liability and Umbrella/Excess Liability policies must have ""per location or per project"" aggregates.","B. These obligations to defend and indemnify shall not limit, or be limited by, the defense and/or additional insured obligations of the Subcontractor's insurance carrier(s). C. The obligations of this

he insurance in full force and effect during the term of the Agreement as required herein. A copy of the (i) certificate(s) of insurance and (ii) endorsements, acceptable to EDGE, shall be submitted to EDGE prior to commencement of any Work and renewals or replacements of such certificates shall be so delivered at least 30 days prior to the expiration or termination of each such policy. A copy of the insurance policies shall promptly be made available to EDGE upon",0.39659541845321655,0.8070366382598877,0.07228915398461325,69.36045241355896
"FTENETWORKS,INC_02_18_2016-EX-99.4-STRATEGIC ALLIANCE AGREEMENT__Insurance_5","Highlight the parts (if any) of this contract related to ""Insurance"" that should be reviewed by a lawyer. Details: Is there a requirement for insurance that must be maintained by one party for the benefit of the counterparty?","All insurance must be written on an ""occurrence"" basis.","B. These obligations to defend and indemnify shall not limit, or be limited by, the defense and/or additional insured obligations of the Subcontractor's insurance carrier(s). C. The obligations of this Agreement shall survive the termination of this Agreement for any reason and shall not be extinguished by any other agreement or contract. D. In no event shall Subcontractor be entitled to any payment under this Agreement for any Claims arising out of or in connection with the Work performed, materials furnished, or services provided or omitted under this Agreement by Subcontractor or its agents. E. Subcontractor's obligation to defend and indemnify EDGE is not limited to the amount of any insurance proceeds that may be available to Subcontractor or its agents. F. Subcontractor's obligation to defend and indemnify EDGE shall not be limited to the amount of any insurance proceeds that may be available to Subcontractor or its agents. G. The obligation of Subcontractor to defend and indemnify EDGE shall not be limited to the amount of any insurance proceeds that may be available to Subcontractor or its agents. H. The obligation of Subcontractor to defend and indemnify EDGE shall not be limited to the amount of any insurance proceeds that may be available to Subcontractor or its agents. I. The obligation of Subcontractor to defend and indemnify EDGE shall not be limited to the amount of any insurance proceeds that may be available to Subcontractor or its agents. J. The obligation of Subcontractor to defend and indemnify EDGE shall not be limited to the amount of any insurance proceeds that may be available to Subcontractor or its agents. K. The obligation of Subcontractor to defend and indemnify EDGE shall not be limited to the amount of any insurance proceeds that may be available to Subcontractor or its agents. L. The obligation of Subcontractor to defend and indemnify EDGE shall not be limited to the amount of any insurance proceeds that may be available to Subcontractor or its agents. M. The obligation of Subcontractor to defend and indemnify EDGE shall not be limited to the amount of any insurance proceeds that may be available to Subcontractor or its agents. N. The obligation of Subcontractor to defend and indemnify EDGE shall not be limited to the amount of any insurance proceeds that may be available to Subcontractor or its agents. O. The obligation of Subcontractor to defend and indemnify EDGE shall not be limited to the amount of any insurance proceeds that may be available to Subcontractor or its agents. P. The obligation of Subcontractor to defend and indemnify EDGE shall not be limited to the amount of any insurance proceeds that may be available to Subcontractor or its agents. Q. The obligation of Subcontractor to defend and indemnify EDGE shall not be limited to the amount of any insurance proceeds that may be available to Subcontractor or its agents. R. The obligation of Subcontractor to defend and indemnify EDGE shall not be limited to the amount of any insurance proceeds that may be available to Subcontractor or its agents. S. The obligation",0.4101946949958801,0.7770109176635742,0.04347825910444242,69.06643080711365
"FTENETWORKS,INC_02_18_2016-EX-99.4-STRATEGIC ALLIANCE AGREEMENT__Insurance_6","Highlight the parts (if any) of this contract related to ""Insurance"" that should be reviewed by a lawyer. Details: Is there a requirement for insurance that must be maintained by one party for the benefit of the counterparty?","Subcontractor expressly acknowledges while EDGE retains the right to review the insurance provided by Subcontractor and' Lower-tier Subcontractors, EDGE is not obligated to perform such review.","STRATEGIC ALLIANCE AGREEMENT ""EDGE-FTE"" Page 6 B. These obligations to defend and indemnify shall not limit, or be limited by, the defense and/or additional insured obligations of the Subcontractor's insurance carrier(s). C. The obligations of this Section shall not be terminated or otherwise modified by the expiration or termination of the Agreement or any Work Order. D. The obligations of this Section shall survive the expiration or termination of the Agreement or any Work Order, or the termination or completion of the Work. E. The obligations of this Section shall not be affected by the insolvency, bankruptcy, or other financial condition of Subcontractor. F. The obligations of this Section shall not be affected by any change of ownership or control of Subcontractor. G. The obligations of this Section shall be in addition to any other obligations of Subcontractor under the Agreement or any Work Order. H. The obligations of this Section shall be in addition to any other obligations of Subcontractor under the Agreement or any Work Order. H. The obligations of this Section shall be in addition to any other obligations of Subcontractor under the Agreement or any Work Order. H. The obligations of this Section shall be in addition to any other obligations of Subcontractor under the Agreement or any Work Order. H. The obligations of this Section shall be in addition to any other obligations of Subcontractor under the Agreement or any Work Order. H. The obligations of this Section shall be in addition to any other obligations of Subcontractor under the Agreement or any Work Order. H. The obligations of this Section shall be in addition to any other obligations of Subcontractor under the Agreement or any Work Order. H. The obligations of this Section shall be in addition to any other obligations of Subcontractor under the Agreement or any Work Order. H. The obligations of this Section shall be in addition to any other obligations of Subcontractor under the Agreement or any Work Order. H. The obligations of this Section shall be in addition to any other obligations of Subcontractor under the Agreement or any Work Order. H. The obligations of this Section shall be in addition to any other obligations of Subcontractor under the Agreement or any Work Order. H. The obligations of this Section shall be in addition to any other obligations of Subcontractor under the Agreement or any Work Order. H. The obligations of this Section shall be in addition to any other obligations of Subcontractor under the Agreement or any Work Order. H. The obligations of this Section shall be in addition to any other obligations of Subcontractor under the Agreement or any Work Order. H. The obligations of this Section shall be in addition to any other obligations of Subcontractor under the Agreement or any Work Order. H. The obligations of this Section shall be in addition to any other obligations of Subcontractor under the Agreement or any Work Order. H. The obligations of this Section shall be in addition to any other obligations of Subcontractor under the Agreement or any Work Order. H. The obligations of this Section shall be in addition to any other obligations of Sub",0.5366284847259521,0.7815967798233032,0.11627906607625757,69.43535900115967
"FTENETWORKS,INC_02_18_2016-EX-99.4-STRATEGIC ALLIANCE AGREEMENT__Insurance_7","Highlight the parts (if any) of this contract related to ""Insurance"" that should be reviewed by a lawyer. Details: Is there a requirement for insurance that must be maintained by one party for the benefit of the counterparty?","Workers' Compensation Insurance as required by state law where the Work is performed. Employer Liability insurance with limits of at least $1,000,000 for each occurrence.","Highlight the parts (if any) of this contract related to ""Insurance"" that should be reviewed by a lawyer. Details: Is there a requirement for insurance that must be maintained by one party for the benefit of the counterparty? Context: costs, attorney fees and costs, and consultant's fees and costs (collective, ""Claims"") arising out of or in connection with the Work performed, materials furnished, or services provided or omitted under this Agreement by Subcontractor or its agents STRATEGIC ALLIANCE AGREEMENT ""EDGE-FTE"" Page 6 B. These obligations to defend and indemnify shall not limit, or be limited by, the defense and/or additional insured obligations of the Subcontractor's insurance carrier(s). C. The obligations of this Agreement shall be limited to the extent that any such claim, action or proceeding is based upon or arises out of any act or omission of any person or entity other than Subcontractor, its agents or employees, and such claim, action or proceeding is based upon or arises out of any act or omission of any person or entity other than Subcontractor, its agents or employees, and such claim, action or proceeding is based upon or arises out of any act or omission of any person or entity other than Subcontractor, its agents or employees, and such claim, action or proceeding is based upon or arises out of any act or omission of any person or entity other than Subcontractor, its agents or employees, and such claim, action or proceeding is based upon or arises out of any act or omission of any person or entity other than Subcontractor, its agents or employees, and such claim, action or proceeding is based upon or arises out of any act or omission of any person or entity other than Subcontractor, its agents or employees, and such claim, action or proceeding is based upon or arises out of any act or omission of any person or entity other than Subcontractor, its agents or employees, and such claim, action or proceeding is based upon or arises out of any act or omission of any person or entity other than Subcontractor, its agents or employees, and such claim, action or proceeding is based upon or arises out of any act or omission of any person or entity other than Subcontractor, its agents or employees, and such claim, action or proceeding is based upon or arises out of any act or omission of any person or entity other than Subcontractor, its agents or employees, and such claim, action or proceeding is based upon or arises out of any act or omission of any person or entity other than Subcontractor, its agents or employees, and such claim, action or proceeding is based upon or arises out of any act or omission of any person or entity other than Subcontractor, its agents or employees, and such claim, action or proceeding is based upon or arises out of any act or omission of any person or entity other than Subcontractor, its agents or employees, and such claim, action or proceeding is based upon or arises out of any act or omission of any person or entity other than Subcontractor, its",0.4021263122558594,0.7558771967887878,0.1129032225871489,69.12183141708374
"FTENETWORKS,INC_02_18_2016-EX-99.4-STRATEGIC ALLIANCE AGREEMENT__Insurance_8","Highlight the parts (if any) of this contract related to ""Insurance"" that should be reviewed by a lawyer. Details: Is there a requirement for insurance that must be maintained by one party for the benefit of the counterparty?","EDGE and Mediacom, LLC shall be named as an additional insured.","STRATEGIC ALLIANCE AGREEMENT ""EDGE-FTE"" Page 6 B. These obligations to defend and indemnify shall not limit, or be limited by, the defense and/or additional insured obligations of the Subcontractor's insurance carrier(s). C. The obligations of this

he insurance in full force and effect during the term of the Agreement as required herein. A copy of the (i) certificate(s) of insurance and (ii) endorsements, acceptable to EDGE, shall be submitted to EDGE prior to commencement of any Work and renewals or replacements of such certificates shall be so delivered at least 30 days prior to the expiration or termination of each such policy. A copy of the insurance policies shall promptly be made available to EDGE upon EDGE' request. Subcontractor expressly ackn

licy. A copy of the insurance policies shall promptly be made available to EDGE upon EDGE' request. Subcontractor expressly acknowledges while EDGE retains the right to review the insurance provided by Subcontractor and' Lower-tier Subcontractors, EDGE is not obligated to perform such review. In addition, EDGE exercise of such right is for EDGE' benefit alone and shall confer no rights to Subcontractor or to any third party. EDGE's acceptance of or failure to object to the submitted documents does not const

### Want to see more answers?

### In this context, what is the meaning of ""the insurance in full force and effect during the term of the Agreement as required herein.""?

### What is the meaning of ""a copy of the insurance policies shall promptly be made available to EDGE upon EDGE' request.""?

### What is the meaning of ""Subcontractor expressly acknowledges while EDGE retains the right to review the insurance provided by Subcontractor and' Lower-tier Subcontractors, EDGE is not obligated to perform such review. In addition, EDGE exercise of such right is for EDGE' benefit alone and shall confer no rights to Subcontractor or to any third party. EDGE's acceptance of or failure to object to the submitted documents does not constitute a waiver of any rights under this Agreement. Subcontractor shall provide EDGE with written notice of any material change in any insurance policy required under this Agreement.""

### What is the meaning of ""Subcontractor shall provide EDGE with written notice of any material change in any insurance policy required under this Agreement.""

### What is the meaning of ""Subcontractor shall provide EDGE with written notice of any material change in any insurance policy required under this Agreement.""

### What is the meaning of ""Subcontractor shall provide EDGE with written notice of any material change in any insurance policy required under this Agreement.""

### What is the meaning of ""Subcontractor shall provide EDGE with written notice of any material change in any insurance policy required under this Agreement.""

### What is the meaning of ""Subcontractor shall provide EDGE with written notice of any material change in any insurance policy required under this Agreement.""

### What is the meaning of ""Subcontractor shall provide EDGE with written notice of any material change in any insurance policy required under this Agreement.""

### What is the meaning of ""Subcontractor shall provide EDGE with written notice of",0.6167894601821899,0.7849453091621399,0.0945945932185902,69.5185432434082
"FTENETWORKS,INC_02_18_2016-EX-99.4-STRATEGIC ALLIANCE AGREEMENT__Insurance_9","Highlight the parts (if any) of this contract related to ""Insurance"" that should be reviewed by a lawyer. Details: Is there a requirement for insurance that must be maintained by one party for the benefit of the counterparty?","Motor Vehicle Insurance covering bodily injury, death of a person or property damage arising out of the ownership, maintenance or use of any motor vehicles in an amount not less than $1,000,000 combined single limit for personal and bodily injury and death.","The insurance in full force and effect during the term of the Agreement as required herein. A copy of the (i) certificate(s) of insurance and (ii) endorsements, acceptable to EDGE, shall be submitted to EDGE prior to commencement of any Work and renewals or replacements of such certificates shall be so delivered at least 30 days prior to the expiration or termination of each such policy. A copy of the insurance policies shall promptly be made available to EDGE upon EDGE' request. Subcontractor expressly acknowledges while EDGE retains the right to review the insurance provided by Subcontractor and' Lower-tier Subcontractors, EDGE is not obligated to perform such review. In addition, EDGE exercise of such right is for EDGE' benefit alone and shall confer no rights to Subcontractor or to any third party. EDGE's acceptance of or failure to object to the submitted documents does not constitute a waiver of any of the terms and conditions contained in this Agreement.

### Get this answer with Chegg Study

Practice problems? Outline the problem for better understanding
More practice questions? Practice makes perfect.

### More from $35.99

Upgrade and get a 15 day free trial of prepnow!

#### Have a homework question?

Submit your homework question and get expert help from
Our Tutoring Center.

Upgrade and get a 15 day free trial of prepnow!",0.25371187925338745,0.7895347476005554,0.10650887238682129,31.442411184310913
"FTENETWORKS,INC_02_18_2016-EX-99.4-STRATEGIC ALLIANCE AGREEMENT__Insurance_10","Highlight the parts (if any) of this contract related to ""Insurance"" that should be reviewed by a lawyer. Details: Is there a requirement for insurance that must be maintained by one party for the benefit of the counterparty?",Subcontractor shall obtain at its own cost and expense and maintain the insurance in full force and effect during the term of the Agreement as required herein.,"Highlight the parts (if any) of this contract related to ""Insurance"" that should be reviewed by a lawyer. Details: Is there a requirement for insurance that must be maintained by one party for the benefit of the counterparty?",0.5500673651695251,0.8449915647506714,0.1132075422570312,7.812940359115601
"FTENETWORKS,INC_02_18_2016-EX-99.4-STRATEGIC ALLIANCE AGREEMENT__Insurance_11","Highlight the parts (if any) of this contract related to ""Insurance"" that should be reviewed by a lawyer. Details: Is there a requirement for insurance that must be maintained by one party for the benefit of the counterparty?",A copy of the insurance policies shall promptly be made available to EDGE upon EDGE' request.,"3. B. These obligations to defend and indemnify shall not limit, or be limited by, the defense and/or additional insured obligations of the Subcontractor's insurance carrier(s). C. The obligations of this

he insurance in full force and effect during the term of the Agreement as required herein. A copy of the (i) certificate(s) of insurance and (ii) endorsements, acceptable to EDGE, shall be submitted to EDGE prior to commencement of any Work and renewals or replacements of such certificates shall be so delivered at least 30 days prior to the expiration or termination of each such policy. A copy of the insurance",0.6020999550819397,0.8371152877807617,0.2195121919809637,69.28452229499817
"FTENETWORKS,INC_02_18_2016-EX-99.4-STRATEGIC ALLIANCE AGREEMENT__Covenant Not To Sue_0","Highlight the parts (if any) of this contract related to ""Covenant Not To Sue"" that should be reviewed by a lawyer. Details: Is a party restricted from contesting the validity of the counterparty’s ownership of intellectual property or otherwise bringing a claim against the counterparty for matters unrelated to the contract?",,,1.0,1.0,1.0,0.13249421119689941
"FTENETWORKS,INC_02_18_2016-EX-99.4-STRATEGIC ALLIANCE AGREEMENT__Third Party Beneficiary_0","Highlight the parts (if any) of this contract related to ""Third Party Beneficiary"" that should be reviewed by a lawyer. Details: Is there a non-contracting party who is a beneficiary to some or all of the clauses in the contract and therefore can enforce its rights against a contracting party?",,,1.0,1.0,1.0,0.12278151512145996
DOMINIADVISORTRUST_02_18_2005-EX-99.(H)(2)-SPONSORSHIP AGREEMENT__Document Name_0,"Highlight the parts (if any) of this contract related to ""Document Name"" that should be reviewed by a lawyer. Details: The name of the contract",SPONSORSHIP AGREEMENT,,0.0,0.0,0.0,0.04495739936828613
DOMINIADVISORTRUST_02_18_2005-EX-99.(H)(2)-SPONSORSHIP AGREEMENT__Parties_0,"Highlight the parts (if any) of this contract related to ""Parties"" that should be reviewed by a lawyer. Details: The two or more parties who signed the contract",Trust,,0.0,0.0,0.0,0.04239344596862793
DOMINIADVISORTRUST_02_18_2005-EX-99.(H)(2)-SPONSORSHIP AGREEMENT__Parties_1,"Highlight the parts (if any) of this contract related to ""Parties"" that should be reviewed by a lawyer. Details: The two or more parties who signed the contract",Domini Advisor Trust,,0.0,0.0,0.0,0.041605472564697266
DOMINIADVISORTRUST_02_18_2005-EX-99.(H)(2)-SPONSORSHIP AGREEMENT__Parties_2,"Highlight the parts (if any) of this contract related to ""Parties"" that should be reviewed by a lawyer. Details: The two or more parties who signed the contract",Domini Social Investments LLC,,0.0,0.0,0.0,0.04191303253173828
DOMINIADVISORTRUST_02_18_2005-EX-99.(H)(2)-SPONSORSHIP AGREEMENT__Parties_3,"Highlight the parts (if any) of this contract related to ""Parties"" that should be reviewed by a lawyer. Details: The two or more parties who signed the contract","""Domini"" or the ""Sponsor""",,0.0,0.0,0.0,0.041480302810668945
DOMINIADVISORTRUST_02_18_2005-EX-99.(H)(2)-SPONSORSHIP AGREEMENT__Agreement Date_0,"Highlight the parts (if any) of this contract related to ""Agreement Date"" that should be reviewed by a lawyer. Details: The date of the contract","February 4, 2005",,0.0,0.0,0.0,0.04106879234313965
DOMINIADVISORTRUST_02_18_2005-EX-99.(H)(2)-SPONSORSHIP AGREEMENT__Effective Date_0,"Highlight the parts (if any) of this contract related to ""Effective Date"" that should be reviewed by a lawyer. Details: The date when the contract is effective","February 4, 2005",,0.0,0.0,0.0,0.04135751724243164
DOMINIADVISORTRUST_02_18_2005-EX-99.(H)(2)-SPONSORSHIP AGREEMENT__Effective Date_1,"Highlight the parts (if any) of this contract related to ""Effective Date"" that should be reviewed by a lawyer. Details: The date when the contract is effective","This Agreement shall become effective as of the day and year first above written and shall govern the relations between the parties hereto thereafter, unless terminated as set forth in this Section 6.",,0.0,0.0,0.0,0.04112434387207031
DOMINIADVISORTRUST_02_18_2005-EX-99.(H)(2)-SPONSORSHIP AGREEMENT__Expiration Date_0,"Highlight the parts (if any) of this contract related to ""Expiration Date"" that should be reviewed by a lawyer. Details: On what date will the contract's initial term expire?","This Agreement shall become effective as of the day and year first above written and shall govern the relations between the parties hereto thereafter, unless terminated as set forth in this Section 6.",,0.0,0.0,0.0,0.040471553802490234
DOMINIADVISORTRUST_02_18_2005-EX-99.(H)(2)-SPONSORSHIP AGREEMENT__Renewal Term_0,"Highlight the parts (if any) of this contract related to ""Renewal Term"" that should be reviewed by a lawyer. Details: What is the renewal term after the initial term expires? This includes automatic extensions and unilateral extensions with prior notice.",,,1.0,1.0,1.0,0.042301177978515625
DOMINIADVISORTRUST_02_18_2005-EX-99.(H)(2)-SPONSORSHIP AGREEMENT__Notice Period To Terminate Renewal_0,"Highlight the parts (if any) of this contract related to ""Notice Period To Terminate Renewal"" that should be reviewed by a lawyer. Details: What is the notice period required to terminate renewal?",,,1.0,1.0,1.0,0.04273033142089844
DOMINIADVISORTRUST_02_18_2005-EX-99.(H)(2)-SPONSORSHIP AGREEMENT__Governing Law_0,"Highlight the parts (if any) of this contract related to ""Governing Law"" that should be reviewed by a lawyer. Details: Which state/country's law governs the interpretation of the contract?",This Agreement shall be construed and enforced and interpreted in accordance with and governed by the laws of the Commonwealth of Massachusetts without reference to principles of conflicts of law.,,0.0,0.0,0.0,0.04313015937805176
DOMINIADVISORTRUST_02_18_2005-EX-99.(H)(2)-SPONSORSHIP AGREEMENT__Most Favored Nation_0,"Highlight the parts (if any) of this contract related to ""Most Favored Nation"" that should be reviewed by a lawyer. Details: Is there a clause that if a third party gets better terms on the licensing or sale of technology/goods/services described in the contract, the buyer of such technology/goods/services under the contract shall be entitled to those better terms?",,,1.0,1.0,1.0,0.04337358474731445
DOMINIADVISORTRUST_02_18_2005-EX-99.(H)(2)-SPONSORSHIP AGREEMENT__Non-Compete_0,"Highlight the parts (if any) of this contract related to ""Non-Compete"" that should be reviewed by a lawyer. Details: Is there a restriction on the ability of a party to compete with the counterparty or operate in a certain geography or business or technology sector?",,,1.0,1.0,1.0,0.04174351692199707
DOMINIADVISORTRUST_02_18_2005-EX-99.(H)(2)-SPONSORSHIP AGREEMENT__Exclusivity_0,"Highlight the parts (if any) of this contract related to ""Exclusivity"" that should be reviewed by a lawyer. Details: Is there an exclusive dealing  commitment with the counterparty? This includes a commitment to procure all “requirements” from one party of certain technology, goods, or services or a prohibition on licensing or selling technology, goods or services to third parties, or a prohibition on  collaborating or working with other parties), whether during the contract or  after the contract ends (or both).",,,1.0,1.0,1.0,0.0418701171875
DOMINIADVISORTRUST_02_18_2005-EX-99.(H)(2)-SPONSORSHIP AGREEMENT__No-Solicit Of Customers_0,"Highlight the parts (if any) of this contract related to ""No-Solicit Of Customers"" that should be reviewed by a lawyer. Details: Is a party restricted from contracting or soliciting customers or partners of the counterparty, whether during the contract or after the contract ends (or both)?",,,1.0,1.0,1.0,0.04136776924133301
DOMINIADVISORTRUST_02_18_2005-EX-99.(H)(2)-SPONSORSHIP AGREEMENT__Competitive Restriction Exception_0,"Highlight the parts (if any) of this contract related to ""Competitive Restriction Exception"" that should be reviewed by a lawyer. Details: This category includes the exceptions or carveouts to Non-Compete, Exclusivity and No-Solicit of Customers above.",,,1.0,1.0,1.0,0.041670799255371094
DOMINIADVISORTRUST_02_18_2005-EX-99.(H)(2)-SPONSORSHIP AGREEMENT__No-Solicit Of Employees_0,"Highlight the parts (if any) of this contract related to ""No-Solicit Of Employees"" that should be reviewed by a lawyer. Details: Is there a restriction on a party’s soliciting or hiring employees and/or contractors from the  counterparty, whether during the contract or after the contract ends (or both)?",,,1.0,1.0,1.0,0.04140162467956543
DOMINIADVISORTRUST_02_18_2005-EX-99.(H)(2)-SPONSORSHIP AGREEMENT__Non-Disparagement_0,"Highlight the parts (if any) of this contract related to ""Non-Disparagement"" that should be reviewed by a lawyer. Details: Is there a requirement on a party not to disparage the counterparty?",,,1.0,1.0,1.0,0.042429208755493164
DOMINIADVISORTRUST_02_18_2005-EX-99.(H)(2)-SPONSORSHIP AGREEMENT__Termination For Convenience_0,"Highlight the parts (if any) of this contract related to ""Termination For Convenience"" that should be reviewed by a lawyer. Details: Can a party terminate this  contract without cause (solely by giving a notice and allowing a waiting  period to expire)?","This Agreement may be terminated at any time, without the payment of any penalty, with respect to any series or the Trust, by the Board of Trustees of the Trust, or by the Sponsor, in each case on not less than 60 days' written notice to the other party.",,0.0,0.0,0.0,0.043203115463256836
DOMINIADVISORTRUST_02_18_2005-EX-99.(H)(2)-SPONSORSHIP AGREEMENT__Rofr/Rofo/Rofn_0,"Highlight the parts (if any) of this contract related to ""Rofr/Rofo/Rofn"" that should be reviewed by a lawyer. Details: Is there a clause granting one party a right of first refusal, right of first offer or right of first negotiation to purchase, license, market, or distribute equity interest, technology, assets, products or services?",,,1.0,1.0,1.0,0.0410304069519043
DOMINIADVISORTRUST_02_18_2005-EX-99.(H)(2)-SPONSORSHIP AGREEMENT__Change Of Control_0,"Highlight the parts (if any) of this contract related to ""Change Of Control"" that should be reviewed by a lawyer. Details: Does one party have the right to terminate or is consent or notice required of the counterparty if such party undergoes a change of control, such as a merger, stock sale, transfer of all or substantially all of its assets or business, or assignment by operation of law?",,,1.0,1.0,1.0,0.04228568077087402
DOMINIADVISORTRUST_02_18_2005-EX-99.(H)(2)-SPONSORSHIP AGREEMENT__Anti-Assignment_0,"Highlight the parts (if any) of this contract related to ""Anti-Assignment"" that should be reviewed by a lawyer. Details: Is consent or notice required of a party if the contract is assigned to a third party?",,,1.0,1.0,1.0,0.04175901412963867
DOMINIADVISORTRUST_02_18_2005-EX-99.(H)(2)-SPONSORSHIP AGREEMENT__Revenue/Profit Sharing_0,"Highlight the parts (if any) of this contract related to ""Revenue/Profit Sharing"" that should be reviewed by a lawyer. Details: Is one party required to share revenue or profit with the counterparty for any technology, goods, or services?","For the services to be rendered and facilities to be provided by the Sponsor hereunder, the Trust shall pay Domini a fee accrued daily and payable monthly at an annual rate equal to 0.50% of the Trust's average daily net assets for the Trust's then current fiscal year.",,0.0,0.0,0.0,0.04200458526611328
DOMINIADVISORTRUST_02_18_2005-EX-99.(H)(2)-SPONSORSHIP AGREEMENT__Price Restrictions_0,"Highlight the parts (if any) of this contract related to ""Price Restrictions"" that should be reviewed by a lawyer. Details: Is there a restriction on the  ability of a party to raise or reduce prices of technology, goods, or  services provided?",,,1.0,1.0,1.0,0.04354143142700195
